revision,path
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/assetmaint/src/main/java/org/apache/ofbiz/assetmaint/FixedAssetMaintServices.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/bi/src/main/java/org/apache/ofbiz/bi/util/DimensionServices.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/BirtFactory.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/BirtWorker.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/container/BirtContainer.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/email/BirtEmailServices.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/flexible/BirtMasterReportServices.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/flexible/BirtServices.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/flexible/BirtUtil.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/flexible/ReportDesignGenerator.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/report/servlet/BirtEngineServlet.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/report/servlet/BirtViewerServlet.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/report/servlet/ViewerServletRequest.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/birt/src/main/java/org/apache/ofbiz/birt/webapp/view/BirtViewHandler.java
 3f276d51e233005ae8ea19d11528ff65cbd3e0c3,plugins/cmssite/src/main/java/org/apache/ofbiz/cmssite/multisite/MultiSiteRequestWrapper.java
